morning_briefing_id,brief_date,source_local_date,timezone,user_id,candidate_model,candidate_prompt_version,bundle_version,state_version,judge_model,judge_prompt_version,rubric_id,rubric_version,overall_score,overall_rationale,judged_at,clarity_easy_to_follow_score,clarity_easy_to_follow_rationale,clarity_right_length_score,clarity_right_length_rationale,clarity_tone_appropriate_score,clarity_tone_appropriate_rationale,relevance_uncertainty_communicated_score,relevance_uncertainty_communicated_rationale,relevance_specific_not_generic_score,relevance_specific_not_generic_rationale,relevance_consistent_with_recent_context_score,relevance_consistent_with_recent_context_rationale,usefulness_concrete_action_score,usefulness_concrete_action_rationale,usefulness_meaningful_understanding_score,usefulness_meaningful_understanding_rationale,usefulness_day_planning_score,usefulness_day_planning_rationale
b9e92cb0-c3e8-4fc0-a555-51cc91b1eeb0,2026-02-13,2026-02-12,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and highly tailored to the user's recent data and goals. It provides actionable, realistic steps for the day, communicates uncertainty where appropriate, and helps the user understand the 'why' behind each recommendation. The temporal distinctions between yesterday, last night, and this morning are handled correctly throughout.",2026-05-06T18:32:53.670Z,5,"The morning message and actions are clearly structured, with each action explained and easy to understand. The summary flows logically from sleep and activity data to actionable steps.",5,"The briefing is concise yet thorough, providing enough detail for context without being overwhelming for a morning read.",5,"The tone is supportive, energetic, and coach-like, matching the user's student-athlete context and the system's intended style.",5,"Uncertainty is acknowledged, such as moderate nutrition confidence and journal missingness, with appropriate caveats in both the message and action rationales.",5,"Feedback is highly specific: it references exact sleep duration, efficiency, meal times, caffeine intake, and even the content of meals. Actions are tailored to the user's recent behaviors and trends.",5,"The summary is internally consistent and builds directly on the previous day's context (e.g., late caffeine/meal timing, energy trends), with no contradictions.",5,"There are four concrete, realistic actions for today, each with clear instructions and timing, directly addressing the user's current risks and goals.",5,"The briefing helps the user understand the relationship between her behaviors (late caffeine/meal, high activity, low nutrition) and her current state, highlighting both strengths and risks.",5,"The summary and actions provide a clear, actionable plan for the day, supporting both immediate choices (meal/caffeine timing, movement breaks) and longer-term goals (sleep consistency, recovery)."
d4a6dbbc-60b9-4a9b-82a5-131069bb0ce5,2026-02-14,2026-02-13,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and highly specific to the user's recent data and context. It accurately distinguishes between yesterday, last night, and this morning, and the actions are realistic and well-justified for the day ahead. The summary helps the user understand their current state and provides a practical, actionable plan that aligns with their goals and constraints.",2026-05-06T18:33:14.457Z,5,"The morning message is well-structured, clearly transitions between yesterday, last night, and this morning, and the actions are presented in a straightforward, actionable format.",5,"The summary is concise but thorough, providing enough detail for context without being overwhelming for a morning read.",5,"The tone is supportive, direct, and motivational, matching the needs of a student-athlete seeking actionable feedback.",5,"Uncertainty is acknowledged, such as nutrition confidence being moderate and journal confidence being zero, and these are referenced in both the message and action assumptions.",5,"Feedback is highly specific: it references exact sleep/wake times, HRV, energy/focus scores, meal timing, and the mismatch between subjective and physiological recovery.",5,"The summary is consistent with the previous day's context, explaining the shift from high output to a recovery focus due to the collapse in recovery signals.",5,"There are four concrete, realistic actions for today, each with clear timing and instructions (e.g., gentle stretching after coffee, evening eating cutoff, breathing break, screen-free wind-down).",5,"The summary provides a meaningful interpretation of the user's state, highlighting the critical mismatch between subjective energy and physiological recovery, and the impact of late eating on sleep.",5,"The briefing and actions together offer a clear, actionable plan for the day, prioritizing recovery and sleep consistency in a way that is realistic for the user's schedule."
21e17504-bf87-44f4-a581-241ba7eba3d7,2026-02-15,2026-02-14,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and highly personalized, with strong temporal accuracy and actionable, realistic steps for the day. It synthesizes complex signals into a coherent narrative and provides practical support for the user's goals.",2026-05-06T18:33:21.263Z,5,"The morning message is well-structured, clearly separates yesterday, last night, and today, and the actions are concise and easy to understand.",5,"The briefing is succinct, covers all relevant points, and the actions are brief and actionable, making it suitable for a quick morning read.",5,"The tone is supportive, motivational, and appropriately acknowledges both strengths and challenges.",5,"The summary explicitly notes areas of uncertainty, such as journal missingness and low data confidence, and references assumptions where relevant.",5,"Feedback is highly specific: it references exact sleep duration, efficiency, HRV, subjective scores, and even details about yesterday's meals and activity.",5,"The summary is internally consistent and builds logically from the previous day's context, explaining the shift from recovery focus to bridging the subjective-objective gap.",5,"There are four concrete, realistic actions for today, each with clear timing and instructions.",5,"The summary provides a meaningful synthesis of the user's current state, highlighting the mismatch between physiological recovery and subjective experience.",5,"The briefing and actions together offer clear, actionable guidance that would help the user plan her day in alignment with her goals and constraints."
83720006-cf19-4857-9196-d5d9040dfe36,2026-02-16,2026-02-15,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and highly personalized, with specific, realistic actions and insightful interpretation of the user's current state. It addresses both the physiological and behavioral context, communicates uncertainty, and supports effective day planning.",2026-05-06T18:33:32.421Z,5,"The morning message is well-structured, uses clear language, and the actions are presented in a straightforward, actionable format.",5,"The summary is concise but thorough, providing enough detail for context without being overwhelming for a morning read.",5,"The tone is supportive, empathetic, and motivating, which is appropriate for a student-athlete managing stress and recovery.",5,"The message references mismatches and unusual patterns (e.g., early eating window, sleep/mood mismatch), and the actions note assumptions and risk flags, showing awareness of uncertainty.",5,"Feedback is highly specific: it references exact sleep duration, stress/mood scores, eating times, and even the user's focus and social engagement. Actions are tailored to the user's recent data.",5,"The summary accurately reflects the shift from the previous day's high recovery/low subjective energy to today's low sleep and rising stress, with no contradictions.",5,"There are four concrete, realistic actions for today, each with clear instructions and timing (e.g., set a 9:30 PM reminder, plan a protein-rich lunch after coffee).",5,"The briefing helps the user understand the mismatch between physiological recovery and subjective tiredness, the impact of routine shifts, and the importance of rhythm restoration.",5,"The summary and actions together provide a clear, actionable plan for the day, addressing sleep, stress, nutrition, and activity in a way that fits the user's constraints."
e6ffccca-3346-41a2-8529-909d8443790a,2026-02-17,2026-02-16,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and highly relevant to the user's current state and goals. It provides specific, actionable steps for the day, contextualizes the user's recent experiences, and supports both understanding and planning. Minor improvement could be made by more explicitly communicating uncertainty where data confidence is moderate or goals are missing, but this does not significantly detract from the overall quality.",2026-05-06T18:33:43.178Z,5,"The morning message is well-structured, uses clear language, and the actions are presented in a straightforward, actionable format.",5,"The summary is concise but thorough, providing enough detail for context without being overwhelming for a morning read.",5,"The tone is supportive, motivational, and appropriately balanced between encouragement and practical advice.",4,"The message briefly notes some uncertainty (e.g., 'likely didn't help your body settle' regarding late meal/caffeine), but does not explicitly mention missing goals or moderate nutrition confidence, which are present in the data.",5,"Feedback is highly specific: it references exact sleep duration, meal/caffeine timing, activity levels, and emotional states, and the actions are tailored to the user's recent patterns.",5,"The summary and actions are consistent with the previous day's context, referencing the ongoing sleep and focus challenges and building on prior recommendations.",5,"There are four concrete, realistic actions for today, each with clear instructions and timing.",5,"The briefing helps the user understand the interplay between sleep, recovery, mood, and focus, and highlights the mismatch between physiological and subjective states.",5,"The summary and actions together provide a clear, actionable plan for the day, addressing both immediate and longer-term goals."
ea7021ed-3a50-4511-bc48-e0b661359fcf,2026-02-18,2026-02-17,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and highly personalized, with specific, actionable recommendations that are realistic for the day. It accurately interprets yesterday's and last night's data, communicates uncertainty, and helps the user understand and plan for today.",2026-05-06T18:33:48.922Z,5,"The morning message is well-structured, uses clear language, and the actions are presented in a straightforward, actionable format.",5,"The summary is concise but thorough, providing enough detail for context without being overwhelming for a morning read.",5,"The tone is supportive, motivational, and appropriately acknowledges both strengths and challenges.",5,"The message explicitly notes missing goals data and moderate nutrition confidence, and references uncertainty where appropriate.",5,"Feedback is highly specific: it references exact sleep duration, wake ratio, HRV, energy/focus scores, meal timing, and even the user's Ramadan context.",5,"The summary builds directly on the previous day's context, referencing trends and changes without contradiction.",5,"There are four concrete, realistic actions for today, each tailored to the user's current state and constraints.",5,"The briefing explains the disconnect between physiological and subjective recovery, and links yesterday's behaviors to today's state.",5,"The summary and actions together provide clear, actionable guidance for planning the day, balancing recovery, nutrition, and focus."
9fdf5fd7-96f4-47c6-81b4-ce8e406db7c1,2026-02-19,2026-02-18,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and appropriately toned; it communicates uncertainty and context; it is highly specific and consistent with recent data; and it provides realistic, actionable steps that directly address the user's acute needs. The user is given both understanding and a practical plan for the day.",2026-05-06T18:33:56.633Z,5,"The morning message is well-structured, clearly explains the user's state, and the actions are presented with concise, actionable descriptions.",5,"The briefing is succinct, covers all relevant points, and the actions are brief and easy to scan, making it suitable for a quick morning read.",5,"The tone is supportive, realistic, and acknowledges both strengths and challenges, which is appropriate for a student-athlete under strain.",5,"Uncertainty is explicitly communicated (e.g., nutrition logging confidence, high subjective energy possibly masking fatigue), and assumptions are stated in actions.",5,"Feedback is highly specific: it references exact sleep duration, HRV, physio score, mood/focus/coping scores, and contextualizes Ramadan and recent behavioral patterns.",5,"The summary is internally consistent and builds logically from the previous day's context, accurately reflecting the sharp drop in sleep and recovery.",5,"There are four concrete, realistic actions for today, each tailored to the user's current state and constraints (e.g., early wind-down, gentle stretching, caffeine cutoff).",5,"The briefing helps the user understand the disconnect between mood and physiological depletion, and why today's plan is focused on recovery and stability.",5,"The summary and actions together provide a clear, actionable plan that addresses the user's acute sleep debt and cognitive strain, supporting effective day planning."
2c6947da-fc32-4af8-95b0-5dc209d07fd0,2026-02-20,2026-02-19,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and highly tailored to the user's real data and context. It provides meaningful insight, communicates uncertainty where appropriate, and offers realistic, actionable steps for the day. All rubric criteria are fully met.",2026-05-06T18:34:03.489Z,5,"The morning message is well-structured, uses clear language, and the actions are presented with concise, actionable descriptions.",5,"The briefing is succinct, providing a quick yet comprehensive overview suitable for a morning read.",5,"The tone is supportive, coach-like, and empathetic, matching the user's context and needs.",5,"Where confidence is moderate (e.g., nutrition), the message and actions note this (e.g., 'nutrition confidence is moderate'), and assumptions are clearly stated in actions.",5,"Feedback is highly specific: it references exact sleep/wake times, meal timing, mood scores, and even Ramadan context. Actions are tailored to the user's recent data and situation.",5,"The summary accurately reflects the user's recent state (e.g., improvement in sleep duration, ongoing mood/stress issues) and builds logically from the previous day's context.",5,"There are four concrete, realistic actions for today, each with clear instructions and timing.",5,"The briefing helps the user understand the interplay between high activity, poor sleep quality, mood, and social strengths, providing meaningful insight into her current state.",5,"The summary and actions together provide a clear, actionable plan for the day, addressing both immediate needs (nutrition, mood, sleep) and longer-term goals."
1c978105-640d-4045-bf42-63c08263171e,2026-02-21,2026-02-20,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is highly effective: it is clear, concise, and appropriately toned, with specific, actionable, and realistic guidance. It accurately interprets yesterday's and last night's data, addresses the user's unique Ramadan and athletic context, and provides a meaningful, actionable plan for today. Minor improvement could be made by more explicitly communicating nutrition data confidence, but this does not significantly detract from the overall quality.",2026-05-06T18:34:11.798Z,5,"The morning message is well-structured, clearly explains the user's current state, and the actions are presented with concise, actionable descriptions.",5,"The briefing is detailed but remains within a reasonable length for a morning read, balancing context and action.",5,"The tone is supportive, direct, and appropriately acknowledges both strengths and risks, matching the coaching context.",4,"The message references uncertainty about the user's energy (possible nervous system activation) and notes the mismatch between subjective and physiological signals. However, it does not explicitly mention the moderate nutrition data confidence (0.69), which could be more transparent.",5,"Feedback is highly specific: it references exact sleep duration, HRV, stress, step count, calorie/protein intake, and Ramadan context. Actions are tailored to the user's real schedule and constraints.",5,"The summary is consistent with the previous day's context, accurately reflecting the user's ongoing sleep and recovery issues, Ramadan fasting, and recent trends.",5,"There are four concrete, realistic actions for today, each with clear timing and instructions (e.g., wind-down at 7:30 PM, add protein to Iftar, gentle walk after practice, bedtime breathing).",5,"The briefing helps the user understand the critical mismatch between subjective energy and physiological recovery, the compounding effects of stress, low activity, and nutrition, and highlights her coping strength.",5,"The summary and actions provide a clear, actionable plan for the day, prioritizing recovery and energy protection, and are feasible within the user's constraints."
5f53767c-8fa3-4ac9-9035-9356a85b8d02,2026-02-22,2026-02-21,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and highly tailored to the user's current state and context. It accurately interprets yesterday and last night, communicates uncertainty, and provides realistic, actionable steps for today. The message and actions are internally consistent and directly useful for day planning.",2026-05-06T18:34:20.256Z,5,"The morning message is well-structured, uses clear headings, and the actions are presented with concise, actionable descriptions. The flow from summary to actions is logical and easy to follow.",5,The briefing is detailed but remains within a reasonable length for a morning read. The message is focused and the actions are succinct.,5,"The tone is supportive, direct, and appropriately acknowledges the user's challenges while highlighting strengths. It is neither overly harsh nor dismissive.",5,"Uncertainty is addressed, such as noting moderate nutrition confidence and missing goals data. The message references these appropriately without overstating certainty.",5,"Feedback is highly specific: it references exact sleep duration, bedtime, stress and coping scores, nutrition intake, and even the Ramadan context. Actions are tailored to the user's real situation.",5,"The summary is consistent with the previous day's context, accurately reflecting the worsening trends in sleep, stress, and nutrition. There are no contradictions.",5,"There are four concrete, realistic actions for today, each mapped to a specific domain and time. All are feasible for the user given her constraints.",5,"The briefing provides a meaningful synthesis of the user's current state, explaining the compounding effects of stress, sleep debt, and nutrition, and highlighting physiological resilience.",5,"The summary and actions together offer clear priorities and practical steps, directly supporting the user in planning her day to address her most urgent needs."
9c309fe1-b635-48e9-ba09-8d07da0d856d,2026-02-23,2026-02-22,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and highly tailored to the user's physiological, behavioral, and contextual signals. The actions are realistic, specific, and well-timed for the day. The message synthesizes complex data into a meaningful, actionable plan, supporting both immediate and longer-term goals.",2026-05-06T18:34:27.255Z,5,"The morning message is well-structured, clearly segmented, and the actions are presented with concise, actionable descriptions. The flow from summary to actions is logical and easy to follow.",5,The briefing is detailed but remains within a reasonable length for a morning read. The message is focused and the actions are succinct.,5,"The tone is supportive, direct, and motivational, matching the needs of a student-athlete seeking actionable feedback.",5,"Where relevant, the message references the disconnect between subjective feeling and physiological data, and the actions include assumptions about feasibility. No missing data is present, but uncertainty in the user's self-perception is acknowledged.",5,"Feedback is highly specific: it references exact sleep duration, efficiency, HRV, activity minutes, and emotional states. Actions are tailored to the user's Ramadan schedule and recent physiological signals.",5,"The summary and actions are consistent with the previous day's context, referencing the rebound in activity, ongoing sleep debt, and Ramadan eating patterns. There are no contradictions.",5,"There are four concrete, realistic actions for today, each with clear timing and rationale. All are feasible for the user’s current context.",5,"The briefing helps the user understand the disconnect between mental energy and physical recovery, the impact of Ramadan on sleep/nutrition, and the need for recovery. It synthesizes multiple domains for a holistic view.",5,"The summary and actions provide a clear, actionable plan for the day, balancing recovery, emotional stability, and sleep hygiene in a way that is directly useful for planning."
3c0e3f8e-c2c3-4123-9d1b-ce82f42db7e0,2026-02-24,2026-02-23,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and highly specific to the user's current physiological and behavioral state. It provides actionable, realistic steps for the day, communicates uncertainty where appropriate, and is consistent with recent context. The plan is well-adapted to the user's unique constraints and needs, making it highly useful for day planning.",2026-05-06T18:34:35.192Z,5,"The morning message is clear, direct, and well-structured. Each action is described with a concise title and a brief, actionable description.",5,"The briefing is detailed but not overwhelming, and the actions are succinct. The overall length is appropriate for a morning read.",5,"The tone is supportive, urgent where needed (given the critical state), and appropriately coach-like for a student-athlete.",5,"The message references low data confidence and nutrition confidence, and the rationale for actions acknowledges uncertainty (e.g., 'likely overlapped', 'compressed eating window').",5,"Feedback is highly specific: it references exact sleep duration, HRV, activity, eating times, and emotional states. Actions are tailored to the user's Ramadan schedule and current physiological state.",5,"The summary is consistent with the previous day's context, showing a logical progression from high activity/low recovery to acute sleep/recovery crisis. No contradictions are present.",5,"There are four concrete, realistic actions for today, each with clear instructions and timing.",5,"The briefing explains the mismatch between activity and recovery, the acute sleep deficit, and the physiological consequences, helping the user understand her current state.",5,"The summary and actions provide a clear, actionable plan for the day, prioritizing recovery and sleep, and adapting to the user's constraints (Ramadan, practice, workload)."
1c03fa53-1661-4bd4-9d5f-9f22b6c6ed84,2026-02-25,2026-02-24,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and highly tailored to the user's physiological state, recent behaviors, and life context. It provides actionable, realistic steps for the day, communicates uncertainty, and helps the user understand the 'why' behind each recommendation. All rubric criteria are fully met.",2026-05-06T18:34:41.250Z,5,"The morning message is well-structured, clearly segmented, and the actions are presented with concise, actionable descriptions. The flow from summary to actions is logical and easy to follow.",5,"The briefing is succinct yet comprehensive, providing enough context for understanding without being overwhelming. The action descriptions are brief and to the point.",5,"The tone is supportive, direct, and appropriately acknowledges both strengths and challenges, matching the coaching context for a student-athlete.",5,"Uncertainty is explicitly addressed, e.g., 'Nutrition data is incomplete but indicative' and 'nutrition confidence gap (0.57)' is referenced in both the message and actions.",5,"Feedback is highly specific: it references exact sleep metrics, HRV, stress, step count, and nutrition values, and actions are tailored to Ramadan and the user's schedule.",5,"The summary and actions are consistent with the previous day's context (e.g., sleep recovery focus, Ramadan, nutrition gaps) and build logically on prior recommendations.",5,"There are four concrete, realistic actions for today, each with clear timing and instructions (e.g., 7:00 PM alarm, breathing break, protein at Iftar, early meal finish).",5,"The briefing helps the user understand the mismatch between subjective energy and physiological strain, and the compounding effects of stress, sleep fragmentation, and nutrition.",5,"The summary and actions together provide a clear, actionable plan for the day, prioritizing recovery and nutrition in a way that fits the user's constraints and goals."
3377b88c-3ac1-4681-b29a-6d7c4d92cb04,2026-02-26,2026-02-25,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and highly specific to the user's situation. It accurately interprets the timing of signals, communicates uncertainty, and provides realistic, actionable steps for the day. The feedback is internally consistent and directly addresses the user's acute needs, making it highly useful for day planning.",2026-05-06T18:34:47.812Z,5,"The morning message is well-structured, clearly explains the user's current state, and the actions are presented in a straightforward, actionable format.",5,"The briefing is concise but thorough, providing enough detail for context without being overwhelming for a morning read.",5,"The tone is supportive, direct, and appropriately urgent given the user's acute sleep debt and recovery needs.",5,"Uncertainty is explicitly addressed (e.g., nutrition logging is incomplete, Ramadan fasting pattern assumed, low data confidence flagged).",5,"Feedback is highly specific: it references exact sleep duration, HRV, calorie/protein intake, and contextualizes these with Ramadan and the user's schedule.",5,"The summary is consistent with the previous day's context, explaining the sharp change in state and referencing the user's typical patterns.",5,"There are four concrete, realistic actions for today, each tailored to the user's constraints and current state.",5,The briefing helps the user understand the physiological consequences of yesterday's behaviors and the acute need for recovery today.,5,"The summary and actions provide clear, actionable guidance for planning the day, prioritizing recovery and realistic nutrition/sleep improvements."
7e5ed82a-4801-4885-8944-f04279460eef,2026-02-28,2026-02-27,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and highly tailored to the user's recent data and context. It communicates uncertainty, provides meaningful insights, and offers realistic, actionable steps for the day. All rubric criteria are fully met.",2026-05-06T18:35:02.140Z,5,"The summary is logically structured, with clear sections ('Your day in context', 'Action bridge', 'Closer') and concise, actionable language. The actions are also clearly described.",5,"The message is succinct and focused, providing a quick yet comprehensive overview suitable for a morning read. The actions are brief and to the point.",5,"The tone is supportive, motivational, and coach-like, which matches the user's context as a student-athlete seeking improvement.",5,"The summary explicitly notes missing nutrition data and acknowledges the persistent gap between self-report and physiological proxy, showing appropriate communication of uncertainty.",5,"Feedback is highly specific: it references exact sleep metrics (e.g., 6.82 hours, 28.7% deep sleep, 19.28% REM), step count, and the user's subjective/objective score gap. Actions are tailored to these specifics.",5,"The summary is internally consistent and aligns with the recent context (e.g., Ramadan, academic workload, recent rest day, and ongoing sleep/nutrition challenges).",5,"There are four concrete, realistic actions for today: wind-down alarm, intention setting, meal logging, and pre-bed stretching. All are feasible and actionable within the day.",5,"The summary helps the user understand the relationship between her rest day, recovery signals, sleep architecture, and subjective feelings, providing meaningful insight into her current state.",5,"The briefing and actions together provide clear, actionable guidance for planning the day, balancing recovery, mindset, and nutrition."
9e8d508c-8502-4004-8a2f-7ac0781409d6,2026-03-01,2026-02-28,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and highly tailored to the user's recent data and context. It communicates uncertainty, provides meaningful insight, and offers realistic, actionable steps for the day. All rubric criteria are fully met.",2026-05-06T18:35:11.630Z,5,"The morning message is well-structured, uses clear language, and the actions are presented with concise, actionable descriptions. The flow from summary to actions is logical and easy to follow.",5,"The briefing is succinct, providing enough detail for context without being overwhelming. The message and actions together are appropriate for a quick morning read.",5,"The tone is supportive, direct, and coach-like, matching the user's context as a student-athlete under stress.",5,"The message explicitly notes moderate nutrition logging confidence and missing journal data, communicating uncertainty where relevant.",5,"Feedback is highly specific: it references exact sleep architecture, stress and energy scores, meal and caffeine timing, and Ramadan context. Actions are tailored to these specifics.",5,"The summary and actions are consistent with the previous day's context and outcomes, building on recent patterns (e.g., sleep timing, nutrition logging, stress).",5,"There are four concrete, realistic actions for today, each clearly described and feasible within the user's constraints.",5,"The briefing helps the user understand the mismatch between physical recovery and subjective fatigue, the impact of late caffeine, and the importance of evening routines.",5,"The summary and actions provide a clear, actionable plan for the day, directly addressing the user's goals and current challenges."
ed805179-eee6-498d-ab1b-1b5cd8e38822,2026-03-02,2026-03-01,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and empathetic, with highly specific, actionable, and realistic guidance. It accurately interprets yesterday's and last night's data, addresses uncertainty, and provides a meaningful framework for the user to plan her day. All rubric criteria are fully met.",2026-05-06T18:35:19.791Z,5,"The morning message is well-structured, clearly explains the mismatch between subjective and objective signals, and each action is described in simple, actionable language.",5,"The summary is concise but thorough, providing enough detail for context without being overwhelming for a morning read.",5,"The tone is supportive, empathetic, and coach-like, which is appropriate for a student-athlete managing stress and recovery.",5,"The message explicitly notes uncertainty around the subjective-objective mismatch and mentions low nutrition logging confidence, showing awareness of data limitations.",5,"Feedback is highly specific: it references exact scores (43, 72, 8.83h sleep), trends (declining protein), and contextualizes actions to the user's Ramadan schedule and recent patterns.",5,"The summary is internally consistent and builds logically from the previous day's context, especially regarding the ongoing subjective-objective mismatch and sleep/nutrition trends.",5,"There are four concrete, realistic actions for today, each tied to a specific time and domain (gratitude after coffee, protein at lunch, caffeine cutoff, evening wind-down).",5,"The summary helps the user understand the key issue of the day: a persistent gap between how her body is recovering and how she feels, and links this to possible nutrition and emotional factors.",5,"The briefing provides actionable steps spaced throughout the day, directly supporting planning and prioritization for the user's goals and constraints."
15a2824a-879c-419e-b8c2-a598ae6404f1,2026-03-03,2026-03-02,Asia/Dubai,bf8434ee-b495-4da4-96d0-d919c5b4a957,deepseek/deepseek-v3.2,v3,v1,v1,openai/gpt-4.1,judge_prompt_v1,morning_brief_rubric,v1,5,"This morning briefing is exemplary: it is clear, concise, and empathetic, with highly specific, actionable, and context-aware feedback. It accurately interprets yesterday and last night, addresses uncertainty, and provides realistic, concrete actions for today that are well-matched to the user's goals and constraints.",2026-05-06T18:35:26.170Z,5,"The summary is logically structured, with clear transitions between sleep, recovery, mood, activity, and nutrition. The actions are concise and stepwise.",5,"The message is detailed but not overwhelming, and the actions are brief and actionable, making the overall briefing suitable for a quick morning read.",5,"The tone is supportive, coach-like, and empathetic, especially in addressing the mind-body gap and Ramadan context.",5,"Uncertainty is explicitly addressed (e.g., nutrition logging confidence, Ramadan fasting, and data confidence). The summary notes where data may be incomplete.",5,"Feedback is highly specific: it references exact scores (e.g., mood 31, stress 61, sleep 6.4h, protein 71g), recent trends, and Ramadan. Actions are tailored to the user's context.",5,"The summary builds on the previous day's mind-body gap and nutrition trends, and the actions are consistent with ongoing Ramadan and workload constraints.",5,"There are four concrete, realistic actions for today, each mapped to a specific time and context (morning, anytime, evening).",5,"The summary highlights the unusual split between physical and mental state, explains possible causes (Ramadan, nutrition), and interprets what this means for the user.",5,"The briefing provides actionable steps and context for the day, helping the user plan both self-care and nutrition, and manage stress."
